name,address,location,tel,type,type_code,keyword,business_period,open_time,close_time,is_24h,night_ratio,night_service,pcode,citycode,adcode,gridcode,timestamp,night_service_inferred,night_prob
纳瓦新疆音乐餐厅(红山店),民治街道大岭社区红山六九七九三期11栋264,"114.025301,22.621569",0755-21039910;18926022324,餐饮服务;中餐厅;中餐厅,050100,餐厅,,,,False,0.0,False,440000,755,440309,3314704210,2026-05-21T20:22:18.402163,True,0.5249999999999999
利发餐厅(下沙店),下沙村七坊11号,"114.029564,22.524301",0755-82780926;13556846613;13923892863,餐饮服务;中餐厅;广东菜(粤菜),050103,餐厅,,,,False,0.0,False,440000,755,440304,3314602221,2026-05-21T20:22:18.966366,False,0.35
御庭海鲜,南环路500号,"113.801352,22.718792",0755-23058566,餐饮服务;中餐厅;海鲜酒楼,050119,餐厅,,,,False,0.0,False,440000,755,440306,3413066400,2026-05-21T20:22:19.521267,False,0.35
西湖春天(百汇店),笋岗东路3019号百汇大厦1-2楼,"114.106835,22.555151",13632801095,餐饮服务;中餐厅;浙江菜,050106,餐厅,,,,False,0.0,False,440000,755,440303,3314606811,2026-05-21T20:22:20.052627,False,0.35
麦当劳(光华分店餐厅),解放路西华宫光华楼二楼(老街地铁站出入口步行80米),"114.118012,22.545809",0755-82232499,餐饮服务;快餐厅;麦当劳,050302,小吃快餐,,,,False,0.0,False,440000,755,440303,3314605911,2026-05-21T20:22:22.018308,True,0.75
盛香亭转转热卤(深圳宝安福永益田店),福永街道怀德社区广深路福永段77号益田假日广场L1-33A号,"113.827515,22.669453",18126102667,餐饮服务;快餐厅;快餐厅,050300,小吃快餐,,,,False,0.0,False,440000,755,440306,3413060610,2026-05-21T20:22:22.569252,True,0.5
颓记茶餐厅(坂田店),坂田街道万科城社区新天下住宅楼1栋1楼117号,"114.064723,22.645472",0755-28907262,餐饮服务;快餐厅;快餐厅,050300,小吃快餐,,,,False,0.0,False,440000,755,440307,3314707510,2026-05-21T20:22:23.111913,True,0.5
顾记老贵阳肠旺面花溪牛肉粉,粤海街道科技园社区6号科技园34区9栋110(深夜有居楼下铺面),"113.946681,22.548106",18275003500;18565848240,餐饮服务;快餐厅;快餐厅,050300,小吃快餐,,,,False,0.0,False,440000,755,440305,3313675522,2026-05-21T20:22:23.613798,True,0.5
达美乐比萨(留仙大道店),桃源街道平山社区留仙大道4168号众冠时代广场L1层,"113.964495,22.582623",4001597597,餐饮服务;快餐厅;快餐厅,050300,小吃快餐,,,,False,0.0,False,440000,755,440305,3313679720,2026-05-21T20:22:24.177432,True,0.5
檸檬樹茶餐廳(海雅繽紛城店),宝城7区甲岸村东1号,"113.905738,22.561430",13554877778,公司企业;公司;公司|餐饮服务;快餐厅;快餐厅,170200|050300,小吃快餐,,,,False,0.0,False,440000,755,440306,3313677211,2026-05-21T20:22:24.727416,True,0.5
一盒叉烧(油画街店),布吉街道大芬社区大芬村简贝二巷3号101,"114.138181,22.610643",13612887290,餐饮服务;快餐厅;快餐厅,050300,小吃快餐,,,,False,0.0,False,440000,755,440307,3314713100,2026-05-21T20:22:25.302714,True,0.5
元记肠粉美食店,大新新村102-8(大新地铁站A口步行240米),"113.915973,22.534325",13534093637,餐饮服务;快餐厅;快餐厅,050300,小吃快餐,,,,False,0.0,False,440000,755,440305,3313674300,2026-05-21T20:22:25.832916,True,0.5
麦当劳(大运DT店),深圳大运天地南区北门西北60米,"114.218956,22.696327",0755-89902485;4000517117,餐饮服务;快餐厅;麦当劳,050302,小吃快餐,,,,False,0.0,False,440000,755,440307,3414013711,2026-05-21T20:22:26.456494,True,0.75
麦当劳(上步分店餐厅),深南中路79号华垦大厦一楼,"114.089339,22.540275",0755-83635139;4000517117,餐饮服务;快餐厅;麦当劳,050302,小吃快餐,,,,False,0.0,False,440000,755,440304,3314604720,2026-05-21T20:22:26.961595,True,0.75
麦当劳(深圳One Avenue·卓悦中心店),福田街道岗厦社区福华路北面岗厦城L1层126号商铺,"114.066835,22.536665",0755-82721974;4008517517,餐饮服务;快餐厅;麦当劳,050302,小吃快餐,,,,False,0.0,False,440000,755,440304,3314604511,2026-05-21T20:22:27.487614,True,0.75
麦当劳(缤果空间店),民塘路缤果空间1楼1-11-A,"114.032676,22.611431",0755-21048430;4009200205,餐饮服务;快餐厅;麦当劳,050302,小吃快餐,,,,False,0.0,False,440000,755,440309,3314703211,2026-05-21T20:22:28.096038,True,0.75
麦当劳(深圳麦当劳大冲分店),科发路大冲新城花园2栋裙楼C1层001号、C2层002号商铺,"113.951788,22.542545",0755-22675390,餐饮服务;快餐厅;麦当劳,050302,小吃快餐,,,,False,0.0,False,440000,755,440305,3313675600,2026-05-21T20:22:28.648915,True,0.75
麦当劳(水贝壹号店),翠锦社区布心路3033号水贝壹号B1-16、17、18号,"114.124980,22.573134",4008517517,餐饮服务;快餐厅;麦当劳,050302,小吃快餐,,,,False,0.0,False,440000,755,440303,3314608922,2026-05-21T20:22:29.201135,True,0.75
麦当劳(前进路分店餐厅),前进2路桃源居14区1栋,"113.860959,22.616067",0755-27452716;4000517117,餐饮服务;快餐厅;麦当劳,050302,小吃快餐,,,,False,0.0,False,440000,755,440306,3313763822,2026-05-21T20:22:29.756338,True,0.75
麦当劳(南山海岸城分店餐厅),海德二道77、81海岸城购物中心1层125号,"113.934825,22.517813",0755-84899051;0755-86359605,餐饮服务;快餐厅;麦当劳,050302,小吃快餐,,,,False,0.0,False,440000,755,440305,3313672402,2026-05-21T20:22:30.252603,True,0.75
麦当劳(深圳麦当劳后海地铁站分店),"粤海街道海德三道航天科技大厦B1层B116,B117,B118,B119的一部分","113.941852,22.519462",0755-86546163,餐饮服务;快餐厅;快餐厅,050300,小吃快餐,,,,False,0.0,False,440000,755,440305,3313672511,2026-05-21T20:22:30.818251,True,1.35
麦当劳(深圳中心书城餐厅),红荔西路中心书城南区L101和L102号铺位,"114.060004,22.545713",4009200205,餐饮服务;快餐厅;快餐厅,050300,小吃快餐,,,,False,0.0,False,440000,755,440304,3314605412,2026-05-21T20:22:31.360134,True,0.75
麦当劳(深圳保利文化广场店),文心五路海岸城东座1楼(后海地铁站E口步行210米),"113.938582,22.517264",[],餐饮服务;快餐厅;麦当劳|餐饮服务;冷饮店;冷饮店,050302|050700,小吃快餐,,,,False,0.0,False,440000,755,440305,3313672500,2026-05-21T20:22:31.872528,True,0.75
麦当劳(新高路分店餐厅),西丽新围村新华大厦3栋1层,"113.951166,22.583654",0755-86504632;4000517117,餐饮服务;快餐厅;麦当劳,050302,小吃快餐,,,,False,0.0,False,440000,755,440305,3313770600,2026-05-21T20:22:32.388098,True,0.75
达美乐比萨(银翠路店),龙岗街道南联社区银翠路6号满京华喜悦里华庭二期,"114.268476,22.719803",4001597597,餐饮服务;快餐厅;快餐厅,050300,小吃快餐,,,,False,0.0,False,440000,755,440307,3414026111,2026-05-21T20:22:33.793497,True,0.5
麦当劳(景田分店餐厅),莲花路金色家园首层F(景田地铁站D口旁),"114.044831,22.553819",0755-83193300;4000517117,餐饮服务;快餐厅;麦当劳,050302,小吃快餐,,,,False,0.0,False,440000,755,440304,3314606311,2026-05-21T20:22:34.296058,True,0.75
麦当劳(东门天地店),东门中路29号东门荟B3层D28-D34号,"114.122681,22.549880",0755-82386221;4008517517,餐饮服务;快餐厅;麦当劳,050302,小吃快餐,,,,False,0.0,False,440000,755,440303,3314605922,2026-05-21T20:22:34.816805,True,0.75
麦当劳(深圳北站东广场店),民治街道深圳北站东广场内(东侧),"114.031895,22.609717",[],餐饮服务;快餐厅;快餐厅,050300,小吃快餐,,,,False,0.0,False,440000,755,440309,3314703201,2026-05-21T20:22:35.335001,True,0.75
麦当劳(福星分店餐厅),福星路160号福星花园大厦首层,"114.082792,22.535257",0755-88358141,餐饮服务;快餐厅;麦当劳,050302,小吃快餐,,,,False,0.0,False,440000,755,440304,3314604601,2026-05-21T20:22:35.860021,True,0.75
麦当劳(皇岗村分店餐厅),皇岗村委广场楼首层壹号商铺,"114.062275,22.525008",0755-82878735;4000517117,餐饮服务;快餐厅;麦当劳,050302,小吃快餐,,,,False,0.0,False,440000,755,440304,3314603402,2026-05-21T20:22:36.441286,True,0.75
麦当劳(深圳东站莱卡酒店店),布吉街道布吉圩社区吉华路85号吉华商务酒店85-1号,"114.117821,22.602469",4008517517,餐饮服务;快餐厅;麦当劳,050302,小吃快餐,,,,False,0.0,False,440000,755,440307,3314702901,2026-05-21T20:22:37.002316,True,1.47
肯德基(红山6979店),民治街道红山六九七九L1层11栋-184座,"114.024843,22.621891",0755-21075948,餐饮服务;快餐厅;快餐厅,050300,小吃快餐,,,,False,0.0,False,440000,755,440309,3314704112,2026-05-21T20:22:37.548613,True,0.75
麦当劳(深圳兴华一路壹方城分店),新安街道兴华一路99号壹方城B2层031号,"113.889322,22.551599",0755-23002952;4000517117,餐饮服务;快餐厅;麦当劳,050302,小吃快餐,,,,False,0.0,False,440000,755,440306,3313676100,2026-05-21T20:22:38.063704,True,0.75
麦当劳(龙华印象汇店),民治街道明星社区民治大道12号生国际万科和松轩商业一期1栋01号商铺,"114.046861,22.605430",4008517517,餐饮服务;快餐厅;麦当劳,050302,小吃快餐,,,,False,0.0,False,440000,755,440309,3314702312,2026-05-21T20:22:38.570216,True,0.75
塔斯汀中国汉堡(深圳市龙华新区红山6979店),民治街道大岭社区红山六九七九商业中心二期7栋120号,"114.026556,22.622129",17727840683,餐饮服务;快餐厅;快餐厅,050300,小吃快餐,,,,False,0.0,False,440000,755,440309,3314704210,2026-05-21T20:22:39.115538,True,0.5
麦当劳(京基上沙餐厅),滨河大道京基滨河时代广场一楼,"114.027750,22.527316",0755-82549487;0755-82553197,餐饮服务;快餐厅;麦当劳,050302,小吃快餐,,,,False,0.0,False,440000,755,440304,3314603200,2026-05-21T20:22:39.664952,True,0.75
麦当劳(深圳笋岗宝能餐厅),宝安北路与梨园路交汇处东南侧深业物流中心E栋一层1019号商铺,"114.109988,22.564841",4009200205,餐饮服务;快餐厅;麦当劳,050302,小吃快餐,,,,False,0.0,False,440000,755,440303,3314607822,2026-05-21T20:22:40.215593,True,0.75
麦当劳(南山分店餐厅),南山大道愉康大厦一楼55-62号,"113.924729,22.527952",0755-26668394;4000517117,餐饮服务;快餐厅;麦当劳,050302,小吃快餐,,,,False,0.0,False,440000,755,440305,3313673312,2026-05-21T20:22:40.752980,True,0.75
麦当劳(华强北分店餐厅),"华强北路上步工业区102栋部分一层,部分二层","114.086223,22.547966",0755-83254831,餐饮服务;快餐厅;麦当劳,050302,小吃快餐,,,,False,0.0,False,440000,755,440304,3314605622,2026-05-21T20:22:41.265077,True,0.75
麦当劳(深房广场店),人民南路3005号深房广场的一层、二层部分商铺,"114.118212,22.541226",0755-22920190;4000517117,餐饮服务;快餐厅;麦当劳,050302,小吃快餐,,,,False,0.0,False,440000,755,440303,3314604921,2026-05-21T20:22:41.843116,True,0.75
麦当劳(金田分店餐厅),金田南路嘉意台首层(福民地铁站D口步行260米),"114.065020,22.520682",0755-83860561;4000517117,餐饮服务;快餐厅;麦当劳,050302,小吃快餐,,,,False,0.0,False,440000,755,440304,3314602510,2026-05-21T20:22:42.405006,True,0.75
麦当劳(西丽宝能城),中国留仙大道北侧宝能城花园3栋半地下01层,"113.997449,22.590483",0755-86566952,餐饮服务;快餐厅;麦当劳,050302,小吃快餐,,,,False,0.0,False,440000,755,440305,3313770922,2026-05-21T20:22:42.958922,True,0.75
麦当劳(前海嘉里中心·嘉湾汇店),前海深港现代服务业合作区七单元01街坊前海嘉里商务中心一期地下商业地下01层11-12室,"113.892175,22.525775",0755-86709531;4009200205,餐饮服务;快餐厅;麦当劳,050302,小吃快餐,,,,False,0.0,False,440000,755,440305,3313673101,2026-05-21T20:22:43.489827,True,0.75
麦当劳(莲塘分店餐厅),莲塘聚宝路聚宝综合楼首层,"114.169642,22.562367",0755-25729769,餐饮服务;快餐厅;麦当劳,050302,小吃快餐,,,,False,0.0,False,440000,755,440303,3314617311,2026-05-21T20:22:44.051897,True,0.75
麦当劳(深圳麦当劳泰然七路博今大厦餐厅),沙头街道天安社区车公庙泰然七路1号博今商务广场一层01号商铺,"114.026976,22.530233",0755-82539260,餐饮服务;快餐厅;快餐厅,050300,小吃快餐,,,,False,0.0,False,440000,755,440304,3314603210,2026-05-21T20:22:45.491025,True,0.75
麦当劳(福田星河COCO Park二期店),福田街道福安社区福华三路269号星河国际花园裙楼南区一楼,"114.053462,22.531951",[],餐饮服务;快餐厅;麦当劳,050302,小吃快餐,,,,False,0.0,False,440000,755,440304,3314603420,2026-05-21T20:22:46.057036,True,0.75
达美乐比萨(大冲店),粤海街道大冲社区大冲新城花园2栋2A,"113.950090,22.541787",4001597597,餐饮服务;快餐厅;快餐厅,050300,小吃快餐,,,,False,0.0,False,440000,755,440305,3313675600,2026-05-21T20:22:46.659932,True,0.5
麦当劳(华侨城欢乐海岸店),白石路东8号欢乐海岸项目东南角,"113.990877,22.521569",0755-36835221;0755-82706520;4008517517,餐饮服务;快餐厅;麦当劳,050302,小吃快餐,,,,False,0.0,False,440000,755,440305,3313672910,2026-05-21T20:22:47.235632,True,0.75
麦当劳(深圳麦当劳科技南十二路分店),科技南十二路24号先健科技大厦B106,"113.957298,22.538797",0755-86720926,餐饮服务;快餐厅;快餐厅,050300,小吃快餐,,,,False,0.0,False,440000,755,440305,3313674611,2026-05-21T20:22:47.760772,True,0.75
麦当劳(东海缤纷天地店),深南大道7888号东海缤纷天地B1层,"114.020733,22.536250",4008517517,餐饮服务;快餐厅;麦当劳,050302,小吃快餐,,,,False,0.0,False,440000,755,440304,3314604111,2026-05-21T20:22:48.322191,True,0.75
麦当劳(石厦时代广场店),石厦北二街89号石厦新港城一层、二层,"114.053418,22.520208",0755-23608750;0755-23824565;4000517117,餐饮服务;快餐厅;麦当劳,050302,小吃快餐,,,,False,0.0,False,440000,755,440304,3314602410,2026-05-21T20:22:48.864513,True,0.75
麦当劳(深圳麦当劳兴融二路华融大厦分店),福安社区民田路178号华融大厦101、102、103号商铺,"114.053558,22.537898",0755-23914257,餐饮服务;快餐厅;麦当劳,050302,小吃快餐,,,,False,0.0,False,440000,755,440304,3314604410,2026-05-21T20:22:49.459518,True,0.75
麦当劳(深圳明华餐厅),蛇口工业区海滨花园商业中心1层(海上世界地铁站A口旁),"113.915592,22.484302",0755-26678066;0755-26832854;4008517517,餐饮服务;快餐厅;麦当劳,050302,小吃快餐,,,,False,0.0,False,440000,755,440305,3313578300,2026-05-21T20:22:49.970188,True,0.75
达美乐比萨(红山店),民治街道大岭社区红山六九七九三期11栋163-164-165,"114.024492,22.621380",4001597597,餐饮服务;快餐厅;快餐厅,050300,小吃快餐,,,,False,0.0,False,440000,755,440309,3314704112,2026-05-21T20:22:50.503122,True,0.5
麦当劳(南山书城分店餐厅),南油大道南山书城首层及二层部分,"113.929711,22.519307",0755-86122069,餐饮服务;快餐厅;麦当劳,050302,小吃快餐,,,,False,0.0,False,440000,755,440305,3313672401,2026-05-21T20:22:51.043448,True,0.75
麦当劳(皇岗路餐厅),皇岗路5001号深业上城商场B1楼M06号商铺,"114.071368,22.556552",0755-83225644,餐饮服务;快餐厅;麦当劳,050302,小吃快餐,,,,False,0.0,False,440000,755,440304,3314606522,2026-05-21T20:22:51.633375,True,0.75
麦当劳(宇宏·健康花城店),布吉布澜路宇宏健康花城一层A20-22号铺位,"114.137823,22.625773",0755-81244587,餐饮服务;快餐厅;麦当劳,050302,小吃快餐,,,,False,0.0,False,440000,755,440307,3314715100,2026-05-21T20:22:52.404254,True,0.75
麦当劳(坂田佳华分店),坂田街道吉华路与五和路交汇处佳华领汇广场一期1栋B座首层,"114.058561,22.633236",4008517517,餐饮服务;快餐厅;麦当劳,050302,小吃快餐,,,,False,0.0,False,440000,755,440307,3314705422,2026-05-21T20:22:52.913381,True,0.75
麦当劳(金田二餐厅),金田路3037号金中环国际商务大厦金中环商务大厦负一楼,"114.062784,22.534143",[],餐饮服务;快餐厅;麦当劳,050302,小吃快餐,,,,False,0.0,False,440000,755,440304,3314604500,2026-05-21T20:22:53.487781,True,0.75
麦当劳(清湖店),和平路金銮国际2层(清湖地铁站C2口步行90米),"114.035792,22.664072",0755-23219721,餐饮服务;快餐厅;麦当劳,050302,小吃快餐,,,,False,0.0,False,440000,755,440309,3314709222,2026-05-21T20:22:54.038431,True,0.75
肯德基(皇御苑店),福田南路40号金领假日公寓一层07-10号铺,"114.076731,22.527882",0755-88609574,餐饮服务;快餐厅;肯德基,050301,小吃快餐,,,,False,0.0,False,440000,755,440304,3314603610,2026-05-21T20:22:54.614737,True,0.75
麦当劳(燕南路店),燕南路13号ciccimall商场1层,"114.092981,22.543636",0755-83253295,餐饮服务;快餐厅;麦当劳,050302,小吃快餐,,,,False,0.0,False,440000,755,440304,3314605701,2026-05-21T20:22:55.195728,True,0.75
麦当劳(深圳深圳湾科技生态园分店),深圳湾科技生态园一区5栋01层01-04号商铺,"113.952503,22.529223",0755-26906751,餐饮服务;快餐厅;麦当劳,050302,小吃快餐,,,,False,0.0,False,440000,755,440305,3313673610,2026-05-21T20:22:55.762896,True,0.75
塔斯汀中国汉堡(深圳市龙岗布吉店),布吉街道乐民路55号,"114.117471,22.601986",19166278401,餐饮服务;快餐厅;快餐厅,050300,小吃快餐,,,,False,0.0,False,440000,755,440307,3314702901,2026-05-21T20:22:56.289903,True,0.5
深圳北站西广场地下停车场,民治街道北站社区致远中路28号深圳北站,"114.027577,22.607315",[],交通设施服务;停车场;公共停车场,150904,ATM,,,,False,0.0,False,440000,755,440309,3314702220,2026-05-21T20:22:59.325602,True,0.85
桔钓沙P2停车场,X260(南澳新东路),"114.551271,22.554546",[],交通设施服务;停车场;公共停车场,150904,ATM,,,,False,0.0,False,440000,755,440307,3314646410,2026-05-21T20:22:59.917783,True,0.85
虹桥公园南停车场,光侨路虹桥公园内(西侧),"113.953999,22.745274",[],交通设施服务;停车场;公共停车场,150904,ATM,,,,False,0.0,False,440000,755,440311,3413079610,2026-05-21T20:23:00.530970,True,0.85
大梅沙海滨公园月亮广场停车场,梅沙街道大梅沙社区盐梅路105号,"114.305488,22.590320",[],交通设施服务;停车场;公共停车场,150904,ATM,,,,False,0.0,False,440000,755,440308,3314720421,2026-05-21T20:23:01.103722,True,0.85
虹桥公园北停车场,光侨路虹桥公园内(西侧),"113.952499,22.747015",[],交通设施服务;停车场;公共停车场,150904,ATM,,,,False,0.0,False,440000,755,440311,3413079610,2026-05-21T20:23:01.626358,True,0.85
石岩环湖碧道陌上花公园如飞停车场,陌上花公园爱情主题公园内(西侧),"113.902506,22.674685",[],交通设施服务;停车场;公共停车场,150904,ATM,,,,False,0.0,False,440000,755,440306,3413070220,2026-05-21T20:23:02.163241,True,0.85
深圳人才公园停车场,粤海街道蔚蓝海岸社区科苑南路3329号深圳人才公园(西南角),"113.945028,22.509924",[],交通设施服务;停车场;公共停车场,150904,ATM,,,,False,0.0,False,440000,755,440305,3313671501,2026-05-21T20:23:02.769986,True,0.85
深圳湾公园4号地面停车场,望海路深圳湾公园内(西侧),"113.964604,22.519008",[],交通设施服务;停车场;公共停车场,150904,ATM,,,,False,0.0,False,440000,755,440305,3313672700,2026-05-21T20:23:03.340334,True,0.85
深圳湾公园5号地面停车场,望海路深圳湾公园C2区,"113.951976,22.498512",[],交通设施服务;停车场;公共停车场,150904,ATM,,,,False,0.0,False,440000,755,440305,3313579620,2026-05-21T20:23:03.877983,True,0.85
深圳湾公园1号停车场,滨海大道(近望海路)深圳湾公园内(东侧),"114.001180,22.525010",[],交通设施服务;停车场;公共停车场,150904,ATM,,,,False,0.0,False,440000,755,440304,3314603000,2026-05-21T20:23:04.410967,True,0.85
深圳宝安国际机场T3航站楼P2停车场,福永街道深圳宝安国际机场(机场地铁站A口旁),"113.812379,22.622296",[],交通设施服务;停车场;公共停车场,150904,ATM,,,,False,0.0,False,440000,755,440306,3313764412,2026-05-21T20:23:04.910681,True,0.85
深圳宝安国际机场T3航站楼P1停车场,福永街道深圳宝安国际机场(机场地铁站A口旁),"113.815916,22.623956",[],交通设施服务;停车场;公共停车场,150904,ATM,,,,False,0.0,False,440000,755,440306,3313764521,2026-05-21T20:23:05.476590,True,0.85
深圳湾口岸社会停车场,东滨路,"113.945841,22.500797",[],交通设施服务;停车场;公共停车场,150904,ATM,,,,False,0.0,False,440000,755,440305,3313670502,2026-05-21T20:23:06.050034,True,0.85
笔架山公园南门停车场,笋岗西路北100米,"114.077099,22.556195",[],交通设施服务;停车场;公共停车场,150904,ATM,,,,False,0.0,False,440000,755,440304,3314606620,2026-05-21T20:23:06.559916,True,0.85
深圳东站地面停车场,布吉街道办吉华路94号深圳东站,"114.120024,22.600229",[],交通设施服务;停车场;公共停车场,150904,ATM,,,,False,0.0,False,440000,755,440307,3314702901,2026-05-21T20:23:07.090133,True,0.85
深圳宝安国际机场T3航站楼P3停车场,深圳宝安国际机场T3航站楼,"113.815094,22.621411",[],交通设施服务;停车场;公共停车场,150904,ATM,,,,False,0.0,False,440000,755,440306,3313764521,2026-05-21T20:23:07.618408,True,0.85
深圳站停车场,和平路临火车站高架桥(罗湖地铁站A2口步行140米),"114.117837,22.529969",[],交通设施服务;停车场;公共停车场,150904,ATM,,,,False,0.0,False,440000,755,440303,3314603921,2026-05-21T20:23:08.171969,True,0.85
东山鹿嘴旅游区P1停车场,东山鹿嘴旅游区,"114.571132,22.543488",0755-84422383,交通设施服务;停车场;公共停车场,150904,ATM,,,,False,0.0,False,440000,755,440307,3314645502,2026-05-21T20:23:08.749811,True,0.85
深圳湾公园8号停车场,滨海大道(近望海路)深圳湾公园(西南角),"113.946663,22.486827",[],交通设施服务;停车场;公共停车场,150904,ATM,,,,False,0.0,False,440000,755,440305,3313578512,2026-05-21T20:23:09.280130,True,0.85
深圳北站东广场北区地下停车场,深圳北站东广场B1层(深圳北站地铁站A口步行260米),"114.029861,22.612516",[],交通设施服务;停车场;公共停车场,150904,ATM,,,,False,0.0,False,440000,755,440309,3314703211,2026-05-21T20:23:09.763592,True,0.85
深圳福田口岸停车场,福田街道裕亨路23号(福田口岸地铁站A口步行340米),"114.071747,22.515550",[],交通设施服务;停车场;公共停车场,150904,ATM,,,,False,0.0,False,440000,755,440304,3314601522,2026-05-21T20:23:11.053738,True,0.85
深圳仙湖植物园立体停车场,莲塘仙湖路160号仙湖植物园内,"114.168512,22.569052",[],交通设施服务;停车场;公共停车场,150904,ATM,,,,False,0.0,False,440000,755,440303,3314618311,2026-05-21T20:23:11.580078,True,0.85
茶溪谷停车场,茶溪谷,"114.279757,22.630732",0755-88856986,交通设施服务;停车场;公共停车场,150904,ATM,,,,False,0.0,False,440000,755,440308,3314725221,2026-05-21T20:23:12.152974,True,0.85
凤凰山森林公园地面停车场,凤凰山大道,"113.849313,22.681260",[],交通设施服务;停车场;公共停车场,150904,ATM,,,,False,0.0,False,440000,755,440306,3413061722,2026-05-21T20:23:12.668811,True,0.85
深圳国际园林花卉博览园南门停车场,深南大道8002号深圳国际园林花卉博览园内(南侧),"114.004416,22.533464",[],交通设施服务;停车场;公共停车场,150904,ATM,,,,False,0.0,False,440000,755,440304,3314604001,2026-05-21T20:23:13.206577,True,0.85
南头古城停车场,深南大道12022(南头古城地铁站C口步行430米),"113.921238,22.540905",[],交通设施服务;停车场;公共停车场,150904,ATM,,,,False,0.0,False,440000,755,440305,3313674322,2026-05-21T20:23:13.760980,True,0.85
莲花山公园东南门停车场,红荔路6026莲花山公园(东南角),"114.063176,22.549450",[],交通设施服务;停车场;公共停车场,150904,ATM,,,,False,0.0,False,440000,755,440304,3314605520,2026-05-21T20:23:14.329463,True,0.85
较场尾P1停车场,较场尾94号,"114.507321,22.587989",[],交通设施服务;停车场;公共停车场,150904,ATM,,,,False,0.0,False,440000,755,440307,3314740011,2026-05-21T20:23:14.835034,True,0.85
北站中心公园地面停车场,北站中心公园(西北角),"114.022672,22.606992",[],交通设施服务;停车场;公共停车场,150904,ATM,,,,False,0.0,False,440000,755,440309,3314702122,2026-05-21T20:23:15.403910,True,0.85
西涌旅游度假区P7停车场,大鹏新区南澳街道西涌社区新屋村68号西涌国际滨海旅游区内(东侧),"114.551217,22.483071",[],交通设施服务;停车场;公共停车场,150904,ATM,,,,False,0.0,False,440000,755,440307,3314547420,2026-05-21T20:23:15.996100,True,0.85
深圳北站P4停车场,民塘路(深圳北站地铁站出入口步行310米),"114.032971,22.609246",[],交通设施服务;停车场;公共停车场,150904,ATM,,,,False,0.0,False,440000,755,440309,3314703201,2026-05-21T20:23:16.501812,True,0.85
中山公园东南2门停车场,南山大道3109号中山公园(东南角),"113.920573,22.545764",[],交通设施服务;停车场;公共停车场,150904,ATM,,,,False,0.0,False,440000,755,440305,3313675311,2026-05-21T20:23:17.028338,True,0.85
深圳野生动物园停车场,西丽湖路4065深圳野生动物园内(西侧),"113.966196,22.594551",[],交通设施服务;停车场;公共停车场,150904,ATM,,,,False,0.0,False,440000,755,440305,3313771711,2026-05-21T20:23:17.585588,True,0.85
阳台山森林公园龙华停车场,平蛇公路辅路附近,"113.986206,22.670522",[],交通设施服务;停车场;公共停车场,150904,ATM,,,,False,0.0,False,440000,755,440309,3413070812,2026-05-21T20:23:18.091764,True,0.85
甘坑古镇北门P1地面停车场,布吉街道甘李路18号,"114.103005,22.660159",[],交通设施服务;停车场;公共停车场,150904,ATM,,,,False,0.0,False,440000,755,440307,3314709800,2026-05-21T20:23:18.657132,True,0.85
华侨城创意文化园停车场,锦绣北街8号华侨城创意文化园,"113.993037,22.537940",[],交通设施服务;停车场;公共停车场,150904,ATM,,,,False,0.0,False,440000,755,440305,3313674911,2026-05-21T20:23:19.199595,True,0.85
深圳东涌沙滩停车场,东涌旅游区内,"114.582448,22.489410",[],交通设施服务;停车场;公共停车场,150904,ATM,,,,False,0.0,False,440000,755,440307,3314548621,2026-05-21T20:23:19.728976,True,0.85
宜家家居深圳商场店停车场,桃源街道北环大道8188号欧洲城内(近沙河东路),"113.966352,22.555424",[],交通设施服务;停车场;公共停车场,150904,ATM,,,,False,0.0,False,440000,755,440305,3313676710,2026-05-21T20:23:20.241364,True,0.85
8号仓奥特莱斯停车场,民治街道民新社区民康路1号8号仓奥特莱斯B2,"114.055711,22.618566",[],交通设施服务;停车场;公共停车场,150904,ATM,,,,False,0.0,False,440000,755,440309,3314704401,2026-05-21T20:23:20.752682,True,0.85
石岩湖绿道地面停车场,石岩湖绿道石岩湖环湖绿道,"113.926058,22.679355",[],交通设施服务;停车场;公共停车场,150904,ATM,,,,False,0.0,False,440000,755,440306,3413071410,2026-05-21T20:23:21.288115,True,0.85
万象天地地下停车场,粤海街道深南大道9668号华润城万象天地B2层,"113.956630,22.541030",[],交通设施服务;停车场;公共停车场,150904,ATM,,,,False,0.0,False,440000,755,440305,3313674621,2026-05-21T20:23:22.604862,True,0.85
深圳湾公园7号地面停车场,深圳湾公园C区(运动公园内),"113.952167,22.488333",[],交通设施服务;停车场;公共停车场,150904,ATM,,,,False,0.0,False,440000,755,440305,3313578610,2026-05-21T20:23:23.151248,True,0.85
欢乐港湾地面停车场,海府路与新安西路交叉口西南200米,"113.884012,22.545551",[],交通设施服务;停车场;公共停车场,150904,ATM,,,,False,0.0,False,440000,755,440306,3313675012,2026-05-21T20:23:23.680065,True,0.85
深圳市天文台P7地面停车场,南澳街道天文路深圳市天文台,"114.551209,22.482936",[],交通设施服务;停车场;公共停车场,150904,ATM,,,,False,0.0,False,440000,755,440307,3314547420,2026-05-21T20:23:24.217935,True,0.85
大华兴寺地面停车场,东部华侨城内(南侧),"114.286066,22.621102",[],交通设施服务;停车场;公共停车场,150904,ATM,,,,False,0.0,False,440000,755,440308,3314724212,2026-05-21T20:23:24.747024,True,0.85
