统一地址编码,中心坐标,中心点坐标,常用地址,名称,主键,使用用途,更新时间,总层数,更新状态,lng,lat,usage_type,floor_count,building_density_500m,mean_floors_500m,hhi_diversity,morphology_type,occlusion_factor,sidewalk_width_proxy,SCR,BFD,EWW,EWW_proxy,SVI,WES,alpha_env,v_robust,alpha_robust,v_elderly,alpha_elderly,v_wheelchair,alpha_wheelchair,SAI,T_network_base,T_adjusted_robust,AI_star_robust,T_adjusted_elderly,AI_star_elderly,T_adjusted_wheelchair,AI_star_wheelchair,quadrant,illusion_level
4403050070041400006,22.5378039,113.94663522,科技南路022号,高新公寓3栋,4403050070041400006,2,2018/11/2 16:33:06,7,1,22.5378039,113.94663522,2,7,97,13.153061224489797,0.21491045397750938,Premium Residential,0.0,3.234990715906746,0.43535701770419133,0.6118272380142926,3.8137636769247845,3.234990715906746,0.6654561808441621,6.55015380791462,1.0,1.2,1.0,0.72,0.6,0.48,0.4,0.655015380791462,900,900.0,0.0,1500.0,66.66666666666666,2250.0,150.0,Q1-True Accessibility,Minor
4403050070041400004,22.53814643,113.94662933,科技南路022号,高新公寓2栋,4403050070041400004,2,2018/11/2 16:32:54,7,1,22.53814643,113.94662933,2,7,93,12.095744680851064,0.2032593933906745,Premium Residential,0.0,3.456676626062974,0.2461607633944518,0.6531588850156251,3.99235182252721,3.456676626062974,0.704612227419399,6.275823846640723,0.65,0.78,1.0,0.46799999999999997,0.6,0.31200000000000006,0.4,0.6275823846640722,900,1384.6153846153845,53.84615384615383,2307.692307692308,156.41025641025647,3461.538461538461,284.6153846153845,Q1-True Accessibility,Severe
4403050070050600002,22.52191955,113.92679793,海德二道201,海印长城二期9-12栋,4403050070050600002,2,2018/11/29 12:18:28,22,1,22.52191955,113.92679793,2,22,134,13.88888888888889,0.18156378600823045,Mixed-Use,0.0,3.0967741935483875,0.43540749171544524,0.5196815805763503,3.375751563705288,3.0967741935483875,0.5534445842546287,5.822160322412273,1.0,1.2,1.0,0.72,0.6,0.48,0.4,0.5822160322412273,900,900.0,0.0,1500.0,66.66666666666666,2250.0,150.0,Q1-True Accessibility,Minor
4403050070050200002,22.52379021,113.92663546,文心二路88号,美墅蓝山D栋,4403050070050200002,2,2019/7/11 12:02:25,18,3,22.52379021,113.92663546,2,18,145,13.020547945205479,0.26665415650215796,Mixed-Use,0.0,3.261203406393969,0.33035509460832924,0.5532027928214698,3.1335456355605125,3.261203406393969,0.564808432344942,5.462155152793866,1.0,1.2,1.0,0.72,0.6,0.48,0.4,0.5462155152793866,900,900.0,0.0,1500.0,66.66666666666666,2250.0,150.0,Q3-True Deprivation,Minor
44030500700201T0001,22.51595696,113.92322007,龙城路104-1至104-18,车库,44030500700201T0001,8,2019/5/9 15:22:49,1,1,22.51595696,113.92322007,8,1,463,7.178879310344827,0.33191513079667057,Commercial Block,0.0,5.073464088020228,0.5484284379331305,0.40399469935828264,2.6955673671026386,5.073464088020228,0.46987709444977555,5.279755855533798,0.82,0.9839999999999999,1.0,0.5903999999999999,0.6,0.39359999999999995,0.4,0.5279755855533799,900,1097.5609756097563,21.95121951219514,1829.268292682927,103.25203252032522,2743.902439024391,204.87804878048786,Q3-True Deprivation,Significant
4403050070160600028,22.52881938,113.92938133,桂庙新村55-2号,桂庙新村55-2号,cf6b41bf8384436f922ff3cf0b99e2c8,2,2014/6/13 11:25:58,1,1,22.52881938,113.92938133,2,1,417,7.043062200956938,0.2985508573521668,Commercial Block,0.0,5.139870888410697,0.5158808800017927,0.39123862895260086,2.6860386406309953,5.139870888410697,0.5129976150946921,5.230508592970637,0.82,0.9839999999999999,1.0,0.5903999999999999,0.6,0.39359999999999995,0.4,0.5230508592970637,900,1097.5609756097563,21.95121951219514,1829.268292682927,103.25203252032522,2743.902439024391,204.87804878048786,Q3-True Deprivation,Significant
4403050070160300042,22.52957741,113.92929969,桂庙新村62号,桂庙新村62号,4403050070160300042,2,2017/11/9 10:52:22,6,1,22.52957741,113.92929969,2,6,410,6.425790754257908,0.2977664115178101,Mixed-Use,0.0,5.4649713288456745,0.4038337752053246,0.4993853323981989,2.6482015282832623,5.4649713288456745,0.5142147205757458,5.143520052940001,0.82,0.9839999999999999,1.0,0.5903999999999999,0.6,0.39359999999999995,0.4,0.5143520052940002,900,1097.5609756097563,21.95121951219514,1829.268292682927,103.25203252032522,2743.902439024391,204.87804878048786,Q3-True Deprivation,Significant
4403050070120300016,22.51112109,113.92423138,华明路4号,1、2、3栋商铺,4403050070120300016,3,2018/11/7 11:28:25,1,1,22.51112109,113.92423138,3,1,780,6.071702944942381,0.41457568598648115,Commercial Block,0.0,5.670720638954438,0.6794518795216882,0.21645547027516018,1.9925173738524937,5.670720638954438,0.3573071348563974,4.539431942623568,0.615,0.738,1.0,0.44279999999999997,0.6,0.2952,0.4,0.4539431942623568,900,1463.4146341463415,62.60162601626017,2439.0243902439024,171.00271002710025,3658.536585365853,306.50406504065035,Q3-True Deprivation,Severe
4403050070160300039,22.5292684,113.92899521,桂庙新村65号,桂庙新村65号,4403050070160300039,2,2017/11/9 10:52:04,3,1,22.5292684,113.92899521,2,3,411,6.533980582524272,0.30075878970685266,Mixed-Use,0.0,5.4050508363397824,0.48943715324687775,0.4405498893514854,2.77507393293777,5.4050508363397824,0.5043221008757649,5.312751592956983,0.82,0.9839999999999999,1.0,0.5903999999999999,0.6,0.39359999999999995,0.4,0.5312751592956982,900,1097.5609756097563,21.95121951219514,1829.268292682927,103.25203252032522,2743.902439024391,204.87804878048786,Q3-True Deprivation,Significant
4403050070110200007,22.51400765,113.92925429,后海大道2248号,育德佳园7栋,4403050070110200007,2,2018/11/6 10:07:54,17,1,22.51400765,113.92925429,2,17,662,8.277526395173455,0.398001223926164,Urban Village,0.0,4.593400883346324,0.5732991848378618,0.1650366117526386,1.7353839516367355,4.593400883346324,0.3750474187151579,3.9671988910984575,0.615,0.738,1.0,0.44279999999999997,0.6,0.2952,0.4,0.39671988910984574,900,1463.4146341463415,62.60162601626017,2439.0243902439024,171.00271002710025,3658.536585365853,306.50406504065035,Q3-True Deprivation,Severe
4403050070110200006,22.51453916,113.92924286,后海大道2248号,育德佳园6栋,4403050070110200006,2,2018/11/7 14:22:04,18,1,22.51453916,113.92924286,2,18,637,8.068965517241379,0.3958540108686039,Urban Village,0.0,4.67741935483871,0.7113912485754099,0.2173272560355966,1.6110295555275382,4.67741935483871,0.38228400118818684,4.448953360396306,0.615,0.738,1.0,0.44279999999999997,0.6,0.2952,0.4,0.4448953360396306,900,1463.4146341463415,62.60162601626017,2439.0243902439024,171.00271002710025,3658.536585365853,306.50406504065035,Q3-True Deprivation,Severe
4403050070160300035,22.52976216,113.92932651,桂庙新村75-1号,桂庙新村75-1号,4403050070160300035,3,2017/11/9 10:51:50,9,1,22.52976216,113.92932651,3,9,413,6.405797101449275,0.2952694345258932,Mixed-Use,0.0,5.476190476190476,0.5808970978902724,0.4478219793041962,3.036423330474381,5.476190476190476,0.48627878565145893,5.732568394780714,0.82,0.9839999999999999,1.0,0.5903999999999999,0.6,0.39359999999999995,0.4,0.5732568394780714,900,1097.5609756097563,21.95121951219514,1829.268292682927,103.25203252032522,2743.902439024391,204.87804878048786,Q3-True Deprivation,Significant
4403050070120300012,22.51111586,113.92346314,华明路4号,南乐雅苑4栋,4403050070120300012,1,2010/11/17 15:08:59,6,1,22.51111586,113.92346314,1,6,742,5.928667563930014,0.41653367726415597,Urban Village,0.0,5.758294986679584,0.7810750244542782,0.2538933017892449,1.7998719330584505,5.758294986679584,0.3239691976579786,4.750816681313435,0.615,0.738,1.0,0.44279999999999997,0.6,0.2952,0.4,0.47508166813134356,900,1463.4146341463415,62.60162601626017,2439.0243902439024,171.00271002710025,3658.536585365853,306.50406504065035,Q3-True Deprivation,Severe
4403050070120100007,22.51437013,113.92574442,后海工业区16栋,后海工业区16栋,4403050070120100007,3,2018/11/20 14:58:07,7,1,22.51437013,113.92574442,3,7,756,6.875825627476883,0.37248996159141706,Urban Village,0.0,5.224067284882468,0.72947075781239,0.1797683048031293,1.0742925704925357,5.224067284882468,0.3170282296532925,3.943322351309413,0.615,0.738,1.0,0.44279999999999997,0.6,0.2952,0.4,0.3943322351309413,900,1463.4146341463415,62.60162601626017,2439.0243902439024,171.00271002710025,3658.536585365853,306.50406504065035,Q3-True Deprivation,Severe
44030500700601T0002,22.51252492,113.92566484,华明路6-15,华明路6-15,44030500700601T0002,8,2018/11/5 17:40:31,1,1,22.51252492,113.92566484,8,1,857,6.708624708624709,0.4014350063301112,Commercial Block,0.0,5.311049210770659,0.6623029069288559,0.29373920084536354,1.858699783477583,5.311049210770659,0.3306671757087018,4.544278438990869,0.615,0.738,1.0,0.44279999999999997,0.6,0.2952,0.4,0.45442784389908686,900,1463.4146341463415,62.60162601626017,2439.0243902439024,171.00271002710025,3658.536585365853,306.50406504065035,Q3-True Deprivation,Severe
4403050070010300011,22.52657997,113.92842509,书山路3-1号,百果园水果店,4403050070010300011,4,2019/1/18 17:16:18,1,1,22.52657997,113.92842509,4,1,400,8.17705735660848,0.2826910280408704,Mixed-Use,0.0,4.633494619773236,0.5709543579124177,0.5002885230910393,2.874552431431166,4.633494619773236,0.4541220347405452,5.66842372059042,1.0,1.2,1.0,0.72,0.6,0.48,0.4,0.566842372059042,900,900.0,0.0,1500.0,66.66666666666666,2250.0,150.0,Q3-True Deprivation,Minor
4403050070010200014,22.52628734,113.92781161,学海路1号,海文花园海月.秋.春阁A.B.C.D(商铺),4403050070010200014,2,2019/1/18 17:15:43,10,1,22.52628734,113.92781161,2,10,373,8.058823529411764,0.2903142783608339,Mixed-Use,0.0,4.6815834767641995,0.5791113155710679,0.4217661543133495,2.8818655458330618,4.6815834767641995,0.48343101896957297,5.559777336581386,0.82,0.9839999999999999,1.0,0.5903999999999999,0.6,0.39359999999999995,0.4,0.5559777336581386,900,1097.5609756097563,21.95121951219514,1829.268292682927,103.25203252032522,2743.902439024391,204.87804878048786,Q3-True Deprivation,Significant
4403050070060200001,22.51066339,113.92567529,怡海花园,怡海花园1栋,4403050070060200001,3,2019/7/16 15:32:32,8,2,22.51066339,113.92567529,3,8,793,6.355163727959698,0.4346610916889265,Urban Village,0.0,5.504809775543808,0.7706784351437812,0.22800363393814305,1.3895270340230337,5.504809775543808,0.24842591213493734,4.2473506108109715,0.615,0.738,1.0,0.44279999999999997,0.6,0.2952,0.4,0.42473506108109715,900,1463.4146341463415,62.60162601626017,2439.0243902439024,171.00271002710025,3658.536585365853,306.50406504065035,Q3-True Deprivation,Severe
4403050070150100025,22.53642885,113.93056954,南海大道3688号,图书馆,4403050070150100025,1,2018/11/5 16:10:58,7,1,22.53642885,113.93056954,1,7,127,4.140625,0.2578125,Mixed-Use,0.0,7.13588850174216,0.36086414216898177,0.5994074754797144,3.5199171523879476,7.13588850174216,0.5247734868232962,5.830606309095291,1.0,1.2,1.0,0.72,0.6,0.48,0.4,0.5830606309095291,900,900.0,0.0,1500.0,66.66666666666666,2250.0,150.0,Q1-True Accessibility,Minor
4403050070041900007,22.53169992,113.93559171,科苑路,深圳大学南校区医学院,af018cbe1e1e411ba283d6444f3a4e38,7,2019/6/12 12:00:20,9,1,22.53169992,113.93559171,7,9,118,11.92436974789916,0.2138973236353365,Mixed-Use,0.0,3.4955021112539013,0.4148234680866963,0.518358503047434,4.043329834788835,3.4955021112539013,0.6458389654165663,6.3320445927118065,1.0,1.2,1.0,0.72,0.6,0.48,0.4,0.6332044592711806,900,900.0,0.0,1500.0,66.66666666666666,2250.0,150.0,Q1-True Accessibility,Minor
4403050070041900006,22.53317841,113.93584133,科苑路,深圳大学南校区基础实验楼,eba8a986eda04bd7a36c17ce2acb11e2,7,2019/6/12 12:00:20,10,1,22.53317841,113.93584133,7,10,123,9.935483870967742,0.20161290322580647,Mixed-Use,0.0,4.019448946515397,0.428501364226367,0.564239455284213,3.632483894293743,4.019448946515397,0.6123674510561623,6.191140066935548,1.0,1.2,1.0,0.72,0.6,0.48,0.4,0.6191140066935548,900,900.0,0.0,1500.0,66.66666666666666,2250.0,150.0,Q1-True Accessibility,Minor
4403050070041900005,22.53508601,113.93995745,粤兴二道12号,滨海通信机楼,6f34b8ac10fd402eb15c71992c61d867,9,2018/11/1 15:06:19,13,1,22.53508601,113.93995745,9,13,82,10.08433734939759,0.25359268398896795,Premium Residential,0.0,3.974857826997905,0.23853618956200223,0.5256658789284299,4.183808535039909,3.974857826997905,0.675103533096569,5.879980332200219,0.65,0.78,1.0,0.46799999999999997,0.6,0.31200000000000006,0.4,0.5879980332200219,900,1384.6153846153845,53.84615384615383,2307.692307692308,156.41025641025647,3461.538461538461,284.6153846153845,Q1-True Accessibility,Severe
4403050070100800008,22.54660385,113.93119301,高新中三道11号,高新西公交总站,b5225fe0aacd455e8bed75b292639040,9,2018/11/2 11:51:48,3,1,22.54660385,113.93119301,9,3,168,8.934911242603551,0.17418857883127342,Mixed-Use,0.0,4.347266881028938,0.4459175742654424,0.409307497975823,4.060302086822661,4.347266881028938,0.6281950209432672,6.1174115096224195,0.82,0.9839999999999999,1.0,0.5903999999999999,0.6,0.39359999999999995,0.4,0.6117411509622419,900,1097.5609756097563,21.95121951219514,1829.268292682927,103.25203252032522,2743.902439024391,204.87804878048786,Q1-True Accessibility,Significant
4403050070041600005,22.53790233,113.94250431,高新南五道9号,金证科技大楼,5b02382a0aeb4a66ac8789e94353c0cd,7,2018/11/1 15:00:24,10,1,22.53790233,113.94250431,7,10,87,8.625,0.1952479338842975,Premium Residential,0.0,4.45993031358885,0.4444359608926785,0.5543304435143415,4.444577693412066,4.45993031358885,0.7138099892308531,6.646753969925595,1.0,1.2,1.0,0.72,0.6,0.48,0.4,0.6646753969925595,900,900.0,0.0,1500.0,66.66666666666666,2250.0,150.0,Q1-True Accessibility,Minor
4403050070042100008,22.53311321,113.94708947,高新南九道10号,深圳湾科技生态园10栋,88d2c93dc38d49e2afab6d4882b81d62,1,2019/1/7 16:55:32,41,1,22.53311321,113.94708947,1,41,84,14.047058823529412,0.23211072664359864,Premium Residential,0.0,3.0685920577617325,0.36172157893224144,0.6312640584287328,4.086321463459602,3.0685920577617325,0.6992033421639594,6.561731567196475,1.0,1.2,1.0,0.72,0.6,0.48,0.4,0.6561731567196475,900,900.0,0.0,1500.0,66.66666666666666,2250.0,150.0,Q1-True Accessibility,Minor
44030500700418T0003,22.53607339,113.93947099,南山区高新南七道017号（深港产学研基地消防房）,南山区高新南七道017号（深港产学研基地消防房）,bcec7ddd8d164415b8851f571cad649d,9,2018/8/23 9:45:27,1,1,22.53607339,113.93947099,9,1,92,9.290322580645162,0.21725054919643894,Premium Residential,0.0,4.2248722316865415,0.4062263552516422,0.6470012595169929,4.1353298436106165,4.2248722316865415,0.6985212491209034,6.733224712789216,1.0,1.2,1.0,0.72,0.6,0.48,0.4,0.6733224712789216,900,900.0,0.0,1500.0,66.66666666666666,2250.0,150.0,Q1-True Accessibility,Minor
4403050070080400003,22.5523514,113.94186398,科伟路8号,科技园48区3栋,4403050070080400003,2,2018/11/2 16:55:19,7,1,22.5523514,113.94186398,2,7,256,5.976653696498055,0.32604581447107456,Mixed-Use,0.0,5.728615213151296,0.462735513701717,0.3798235209957374,3.3987426741200326,5.728615213151296,0.6224989923956938,5.706977499710904,0.82,0.9839999999999999,1.0,0.5903999999999999,0.6,0.39359999999999995,0.4,0.5706977499710904,900,1097.5609756097563,21.95121951219514,1829.268292682927,103.25203252032522,2743.902439024391,204.87804878048786,Q3-True Deprivation,Significant
4403050070080600023,22.55024799,113.94491019,文华路3号,科技园36区17栋（房地产权证地址为2栋）,4403050070080600023,2,2018/11/1 16:31:32,4,1,22.55024799,113.94491019,2,4,341,5.388888888888889,0.289918265449198,Mixed-Use,0.0,6.114649681528661,0.4800074979554616,0.4225118407461756,3.047967426689362,6.114649681528661,0.47399250639258,5.3492667501978355,0.82,0.9839999999999999,1.0,0.5903999999999999,0.6,0.39359999999999995,0.4,0.5349266750197835,900,1097.5609756097563,21.95121951219514,1829.268292682927,103.25203252032522,2743.902439024391,204.87804878048786,Q3-True Deprivation,Significant
4403050070081000019,22.54384234,113.93837894,南山区深南西路北侧汇景花园,汇景豪苑,4403050070081000019,2,2019/6/12 15:51:19,32,1,22.54384234,113.93837894,2,32,157,5.4113924050632916,0.1356353148533889,Mixed-Use,0.0,6.098914354644149,0.4376205812995927,0.5028656723779508,3.428679986583029,6.098914354644149,0.5862881199742805,5.885527156406609,1.0,1.2,1.0,0.72,0.6,0.48,0.4,0.5885527156406609,900,900.0,0.0,1500.0,66.66666666666666,2250.0,150.0,Q1-True Accessibility,Minor
4403050070081000018,22.54489372,113.94017773,科苑路1号,深圳深大电话有限公司,4403050070081000018,7,2018/11/5 19:52:34,6,1,22.54489372,113.94017773,7,6,156,5.732484076433121,0.13059353320621528,Mixed-Use,0.0,5.882903981264636,0.3774118130791532,0.44802711777995374,3.5634501426077536,5.882903981264636,0.5921681484967564,5.663795869810703,0.82,0.9839999999999999,1.0,0.5903999999999999,0.6,0.39359999999999995,0.4,0.5663795869810703,900,1097.5609756097563,21.95121951219514,1829.268292682927,103.25203252032522,2743.902439024391,204.87804878048786,Q3-True Deprivation,Significant
4403050070101000008,22.54639975,113.93443636,高新中四道6号,凯丽花园6栋,4403050070101000008,2,2018/11/2 11:36:50,8,1,22.54639975,113.93443636,2,8,197,7.08080808080808,0.15641261095806552,Mixed-Use,0.0,5.121241513094084,0.3845229051205873,0.47742040471903385,3.2586145121122576,5.121241513094084,0.5333578961977863,5.450469589625079,0.82,0.9839999999999999,1.0,0.5903999999999999,0.6,0.39359999999999995,0.4,0.545046958962508,900,1097.5609756097563,21.95121951219514,1829.268292682927,103.25203252032522,2743.902439024391,204.87804878048786,Q3-True Deprivation,Significant
44030500700808T0018,22.54717925,113.93950313,科发路10号维用大厦配电房,科发路10号维用大厦配电房,44030500700808T0018,8,2018/11/6 11:57:12,1,1,22.54717925,113.93950313,8,1,194,5.866666666666666,0.1447205785667324,Mixed-Use,0.0,5.797101449275363,0.4949652933892677,0.5459168650801848,3.95348808330748,5.797101449275363,0.5551176945917432,6.430853484118925,1.0,1.2,1.0,0.72,0.6,0.48,0.4,0.6430853484118926,900,900.0,0.0,1500.0,66.66666666666666,2250.0,150.0,Q1-True Accessibility,Minor
44030500700808T0017,22.54712399,113.93930499,科发路10号维用大厦配电房,科发路10号维用大厦配电房,44030500700808T0017,8,2018/11/6 12:01:45,1,1,22.54712399,113.93930499,8,1,195,5.780612244897959,0.14181591003748437,Mixed-Use,0.0,5.851838029483113,0.5006210489912944,0.4948936163009814,3.8762357486092647,5.851838029483113,0.4902127909885267,6.142170112584181,0.82,0.9839999999999999,1.0,0.5903999999999999,0.6,0.39359999999999995,0.4,0.6142170112584181,900,1097.5609756097563,21.95121951219514,1829.268292682927,103.25203252032522,2743.902439024391,204.87804878048786,Q1-True Accessibility,Significant
44030500700808T0009,22.54760108,113.93901852,27栋科智西路3号路旁仓库,27栋科智西路3号路旁仓库,44030500700808T0009,6,2018/11/6 11:16:53,1,1,22.54760108,113.93901852,6,1,199,6.125,0.14965,Mixed-Use,0.0,5.638766519823788,0.3838640813372773,0.5426684646542229,3.261759266467512,5.638766519823788,0.544445968335725,5.635754883861034,1.0,1.2,1.0,0.72,0.6,0.48,0.4,0.5635754883861034,900,900.0,0.0,1500.0,66.66666666666666,2250.0,150.0,Q3-True Deprivation,Minor
4403050070130100023,22.55508913,113.95239525,沙河西路2029号,新世界豪园凯旋道右侧边一带,4403050070130100023,2,2018/5/22 11:22:11,2,1,22.55508913,113.95239525,2,2,102,8.718446601941748,0.7094919408049769,Premium Residential,0.0,4.425349087003222,0.3844943045789383,0.6490150660174691,4.465738866335823,4.425349087003222,0.6717799397862625,6.619580458353012,1.0,1.2,1.0,0.72,0.6,0.48,0.4,0.6619580458353012,900,900.0,0.0,1500.0,66.66666666666666,2250.0,150.0,Q1-True Accessibility,Minor
4403050070080700002,22.54935537,113.94145455,科华路7号,五洲医院旁仓库,4403050070080700002,6,2018/11/7 9:33:08,1,1,22.54935537,113.94145455,6,1,320,5.006230529595015,0.24589241175842622,Mixed-Use,0.0,6.3952185282032135,0.4718892227138011,0.4716495902281915,3.08161943956052,6.3952185282032135,0.49278183396572256,5.506367461368652,0.82,0.9839999999999999,1.0,0.5903999999999999,0.6,0.39359999999999995,0.4,0.5506367461368652,900,1097.5609756097563,21.95121951219514,1829.268292682927,103.25203252032522,2743.902439024391,204.87804878048786,Q3-True Deprivation,Significant
4403050070130300001,22.54908817,113.94667413,大冲水厂路563号,大冲水厂1栋,4403050070130300001,2,2018/11/7 11:57:07,5,1,22.54908817,113.94667413,2,5,302,7.745874587458746,0.30220348767550015,Mixed-Use,0.0,4.813821864760202,0.4868580565095805,0.44448346417837487,2.8983285537229166,4.813821864760202,0.5296260321499152,5.442490240351332,0.82,0.9839999999999999,1.0,0.5903999999999999,0.6,0.39359999999999995,0.4,0.5442490240351332,900,1097.5609756097563,21.95121951219514,1829.268292682927,103.25203252032522,2743.902439024391,204.87804878048786,Q3-True Deprivation,Significant
4403050070040600003,22.53951449,113.95053195,科技南十二路007号,九洲电器大厦,4403050070040600003,7,2018/11/1 14:28:49,9,1,22.53951449,113.95053195,7,9,75,13.710526315789474,0.24826869806094182,Premium Residential,0.0,3.294834885690093,0.3495509057594334,0.6352737134164469,4.24249495399614,3.294834885690093,0.6466602760480837,6.430157552915585,1.0,1.2,1.0,0.72,0.6,0.48,0.4,0.6430157552915585,900,900.0,0.0,1500.0,66.66666666666666,2250.0,150.0,Q1-True Accessibility,Minor
4403050070080600042,22.54868178,113.94463036,文华路3号,科技园36区1栋（房地产权证地址为37区B栋）,4403050070080600042,2,2018/11/1 16:23:10,7,1,22.54868178,113.94463036,2,7,310,5.97427652733119,0.2566660807890737,Mixed-Use,0.0,5.730078304928603,0.5224160817286274,0.39516451765464744,3.4377713257137086,5.730078304928603,0.5893417576545088,5.882450133202587,0.82,0.9839999999999999,1.0,0.5903999999999999,0.6,0.39359999999999995,0.4,0.5882450133202587,900,1097.5609756097563,21.95121951219514,1829.268292682927,103.25203252032522,2743.902439024391,204.87804878048786,Q1-True Accessibility,Significant
4403050070100700004,22.54877595,113.93061572,高新中二道33号,现代豪园6栋7栋,4403050070100700004,2,2018/3/26 17:04:02,23,1,22.54877595,113.93061572,2,23,149,7.76,0.1726222222222222,Mixed-Use,0.0,4.8076923076923075,0.41986199135135077,0.5767844346784338,4.010220873723653,4.8076923076923075,0.6237202289824176,6.448987518714972,1.0,1.2,1.0,0.72,0.6,0.48,0.4,0.6448987518714973,900,900.0,0.0,1500.0,66.66666666666666,2250.0,150.0,Q1-True Accessibility,Minor
4403050070040100001,22.5423741,113.95087123,高新南一道002号,飞亚达科技大厦,4403050070040100001,1,2018/11/1 11:29:23,20,1,22.5423741,113.95087123,1,20,93,20.71276595744681,0.20982344952467177,Premium Residential,0.0,2.2857142857142856,0.40341766726182027,0.7026269594796012,4.198985959036606,2.2857142857142856,0.6083393434829585,6.683499087450381,1.0,1.2,1.0,0.72,0.6,0.48,0.4,0.6683499087450381,900,900.0,0.0,1500.0,66.66666666666666,2250.0,150.0,Q1-True Accessibility,Minor
4403050070100700003,22.54878113,113.92979816,高新中二道33号,现代豪园8栋9栋,4403050070100700003,2,2018/11/1 10:19:33,25,1,22.54878113,113.92979816,2,25,126,8.236220472440944,0.15729431458862916,Mixed-Use,0.0,4.609800362976406,0.423057797951299,0.46183515722137924,3.6639351325899345,4.609800362976406,0.6249529624526594,5.963626669681373,0.82,0.9839999999999999,1.0,0.5903999999999999,0.6,0.39359999999999995,0.4,0.5963626669681373,900,1097.5609756097563,21.95121951219514,1829.268292682927,103.25203252032522,2743.902439024391,204.87804878048786,Q1-True Accessibility,Significant
4403050070101300016,22.54477982,113.93306017,高新中区科技中二路,彩楼1栋,4403050070101300016,2,2018/11/6 10:12:40,5,1,22.54477982,113.93306017,2,5,171,7.843023255813954,0.165427257977285,Mixed-Use,0.0,4.771978498352697,0.45472035385938747,0.4479484453782315,3.8137293962280028,4.771978498352697,0.5727710233455839,6.013155094357411,0.82,0.9839999999999999,1.0,0.5903999999999999,0.6,0.39359999999999995,0.4,0.6013155094357411,900,1097.5609756097563,21.95121951219514,1829.268292682927,103.25203252032522,2743.902439024391,204.87804878048786,Q1-True Accessibility,Significant
4403050070100100004,22.55344483,113.93516614,高新中一道10号,孵化基地3号楼,36cdaf0af7414748befa1c34b09363a7,5,2016/10/19 15:53:19,5,1,22.55344483,113.93516614,5,5,65,7.803030303030303,0.22222222222222224,Premium Residential,0.0,5.513460597161037,0.2813381810391272,0.6216119557838173,4.628512787647876,5.513460597161037,0.7134573302210155,6.324959093018956,0.65,0.78,1.0,0.46799999999999997,0.6,0.31200000000000006,0.4,0.6324959093018956,900,1384.6153846153845,53.84615384615383,2307.692307692308,156.41025641025647,3461.538461538461,284.6153846153845,Q1-True Accessibility,Severe
4403050070130100041,22.5545101,113.95120087,南山区沙河西路2029号,新世界豪园俊皓府,524d5c8d5a7d45fc9137cc4caf0b5ce2,2,2018/5/22 15:03:18,3,1,22.5545101,113.95120087,2,3,135,8.867647058823529,0.6561418685121108,Mixed-Use,0.0,4.371233427079148,0.5187049033530661,0.4547314709034373,3.1810062080569272,4.371233427079148,0.5991784796957548,5.879429226744881,0.82,0.9839999999999999,1.0,0.5903999999999999,0.6,0.39359999999999995,0.4,0.5879429226744881,900,1097.5609756097563,21.95121951219514,1829.268292682927,103.25203252032522,2743.902439024391,204.87804878048786,Q1-True Accessibility,Significant
4403050070081000023,22.54539463,113.93772523,翠溪路3号,科技幼儿园食堂,7feef6ac7a564f9996d7e07cfc7b6f5f,9,2016/9/29 16:20:34,1,1,22.54539463,113.93772523,9,1,170,5.947368421052632,0.14777196402311824,Mixed-Use,0.0,5.7466918714555755,0.44664852007899014,0.5333601712191726,3.9263857170381917,5.7466918714555755,0.5561499595035658,6.2396369804409035,1.0,1.2,1.0,0.72,0.6,0.48,0.4,0.6239636980440904,900,900.0,0.0,1500.0,66.66666666666666,2250.0,150.0,Q1-True Accessibility,Minor
4403050070080500007,22.55050064,113.93931287,科苑路15号,科兴科学园C栋,95b9bc9bbca84f038ff1ca2fda240602,1,2013/11/12 11:56:58,20,1,22.55050064,113.93931287,1,20,220,5.678733031674208,0.17712577547552263,Mixed-Use,0.0,5.917991631799163,0.4765004610444502,0.42156709929929,3.1201305639370704,5.917991631799163,0.5379724971654721,5.509445728173189,0.82,0.9839999999999999,1.0,0.5903999999999999,0.6,0.39359999999999995,0.4,0.5509445728173189,900,1097.5609756097563,21.95121951219514,1829.268292682927,103.25203252032522,2743.902439024391,204.87804878048786,Q3-True Deprivation,Significant
44030500700804T0007,22.55205897,113.94292749,科技园科丰路华西建筑工棚6,科技园科丰路华西建筑工棚6,ef7a1b50673946498946e895fdbc1ce6,1,2018/11/5 14:19:01,2,1,22.55205897,113.94292749,1,2,295,5.4324324324324325,0.33473338203067937,Mixed-Use,0.0,6.084275436793423,0.3869812730042984,0.5696645159598513,3.5718340078884103,6.084275436793423,0.5409985200815794,5.899498404005938,1.0,1.2,1.0,0.72,0.6,0.48,0.4,0.5899498404005938,900,900.0,0.0,1500.0,66.66666666666666,2250.0,150.0,Q1-True Accessibility,Minor
