name,address,type,type_code,lng,lat,facility_type,business_period,open_time,close_time,is_24h,night_ratio,night_service,tel,adcode,pcode,citycode,source
深圳市龙华区实验学校至美校区,,,,114.01301409125705,22.630689951964534,school,,,,False,0.0,False,,,,,osm
深圳市龙华外国语高级中学,,,,114.03622120538098,22.629593283530436,school,,,,False,0.0,False,,,,,osm
赤湾学校,,,,113.89015007130992,22.48462279681455,school,,,,False,0.0,False,,,,,osm
南头城学校,,,,113.9169845455653,22.5482061076892,school,,,,False,0.0,False,,,,,osm
荔湾小学,,,,113.88862297162622,22.50168722672954,school,,,,False,0.0,False,,,,,osm
深圳市牛栏前学校,,,,114.02846209475217,22.63628279602554,school,,,,False,0.0,False,,,,,osm
南山第二实验学校,,,,113.97043703430896,22.55429505328894,school,,,,False,0.0,False,,,,,osm
前海桂湾学校,,,,113.89933902655979,22.54229810927801,school,,,,False,0.0,False,,,,,osm
深圳市前海国王国际学校,,,,113.90253085405438,22.542620687028492,school,,,,False,0.0,False,,,,,osm
深圳国际交流书院,,,,114.00293625641424,22.549282684206805,school,,,,False,0.0,False,,,,,osm
,,,,114.02153718408452,22.542275504200358,school,,,,False,0.0,False,,,,,osm
深圳市福田区美林学校,,,,114.04057137964145,22.57181936751941,school,,,,False,0.0,False,,,,,osm
梅红学校,,,,114.04712938025173,22.570380521328644,school,,,,False,0.0,False,,,,,osm
荟同学校,,,,113.88288659791289,22.507462229754335,school,,,,False,0.0,False,,,,,osm
深圳中学梅香学校,,,,114.03655361392839,22.570809708599977,school,,,,False,0.0,False,,,,,osm
深圳明德实验学校（集团）高级中学（梅中过渡校区）,,,,114.04168543893682,22.56774825807665,school,,,,False,0.0,False,,,,,osm
深圳市福田区梅林小学,,,,114.0385293941187,22.568078464545007,school,,,,False,0.0,False,,,,,osm
深圳市普林雲海港人子弟學校,,,,114.03048333824198,22.562716959674372,school,,,,False,0.0,False,,,,,osm
深圳市福田区东海实验小学,,,,114.01502602996632,22.54463198320152,school,,,,False,0.0,False,,,,,osm
红岭实验小学(侨安校区),,,,114.00174570077687,22.54930467176361,school,,,,False,0.0,False,,,,,osm
宝安区文汇学校,,,,113.89037583103728,22.579185210965125,school,,,,False,0.0,False,,,,,osm
红岭中学（集团）深康学校,,,,113.9916770528507,22.54997576351567,school,,,,False,0.0,False,,,,,osm
育才实验学校,,,,113.98541181177063,22.553492222991903,school,,,,False,0.0,False,,,,,osm
中国科学院深圳先进技术研究院实验学校,,,,113.98415091137753,22.556356513128904,school,,,,False,0.0,False,,,,,osm
南山龙苑学校,,,,113.98224023688488,22.561734719712717,school,,,,False,0.0,False,,,,,osm
深美外籍子女学校,,,,113.86376913314345,22.625575994490855,school,,,,False,0.0,False,,,,,osm
深圳市南山区福华学校,,,,113.95417021952137,22.58613978569192,school,,,,False,0.0,False,,,,,osm
深圳市南山中英文学校,,,,113.88481312463165,22.48215964882765,school,,,,False,0.0,False,,,,,osm
深圳前海哈罗港人子弟学校,,,,113.88172737078963,22.5200769369015,school,,,,False,0.0,False,,,,,osm
南山实验西丽湖学校,,,,113.9421973038823,22.58624782528959,school,,,,False,0.0,False,,,,,osm
深圳大学附属教育集团外国语小学,,,,113.91149356234854,22.512650971967087,school,,,,False,0.0,False,,,,,osm
大新小学,,,,113.9108800668139,22.539064595379525,school,,,,False,0.0,False,,,,,osm
第二外国语学校阳光小学,,,,113.90785180287789,22.52666296354348,school,,,,False,0.0,False,,,,,osm
后海小学,,,,113.92821115206345,22.507253166730244,school,,,,False,0.0,False,,,,,osm
中共深圳市南山区委党校,,,,113.90391219557308,22.514510696139496,school,,,,False,0.0,False,,,,,osm
竹香学校,,,,114.00178116187284,22.54592900030238,school,,,,False,0.0,False,,,,,osm
蛇口外籍人员子女学校（太子湾校区）小学部,,,,113.90490967061555,22.47907650731689,school,,,,False,0.0,False,,,,,osm
深圳大学附属教育集团外国语中学,,,,113.98474252463423,22.587829595079377,school,,,,False,0.0,False,,,,,osm
梅山中学,,,,114.02620165351782,22.569524845502436,school,,,,False,0.0,False,,,,,osm
梅山小学,,,,114.02566505959568,22.568457321132207,school,,,,False,0.0,False,,,,,osm
冠华育才学校,,,,113.90056695436857,22.578149150721096,school,,,,False,0.0,False,,,,,osm
西湾学校(集团)共乐小学,,,,113.86601117574375,22.58081240699666,school,,,,False,0.0,False,,,,,osm
龙腾小学,,,,113.87057493344584,22.583378450434974,school,,,,False,0.0,False,,,,,osm
深圳贝赛思国际学校,,,,113.91673909649373,22.506890036424306,school,,,,False,0.0,False,,,,,osm
桃源中学,,,,113.9726374943814,22.56438228888481,school,,,,False,0.0,False,,,,,osm
东湾小学,,,,113.92545179252177,22.497256648541942,school,,,,False,0.0,False,,,,,osm
裕安学校,,,,113.89414356770229,22.57311666941891,school,,,,False,0.0,False,,,,,osm
华中师范大学宝安附属学校,,,,113.85458046047711,22.592695648932107,school,,,,False,0.0,False,,,,,osm
深圳市龙华区和平中学,,,,114.00223395440734,22.638823178186733,school,,,,False,0.0,False,,,,,osm
百旺学校,,,,113.92351619589937,22.61942463994539,school,,,,False,0.0,False,,,,,osm
丽山学校,,,,113.95774375140446,22.592822231636543,school,,,,False,0.0,False,,,,,osm
丽林维育学校,,,,113.90588162832286,22.5128277001894,school,,,,False,0.0,False,,,,,osm
宝安区翻身实验学校（东校区）,,,,113.88514798189652,22.56980949320954,school,,,,False,0.0,False,,,,,osm
鹤洲学校,,,,113.85669913232663,22.631680815911587,school,,,,False,0.0,False,,,,,osm
智园学校,,,,113.86298607498516,22.587675300603717,school,,,,False,0.0,False,,,,,osm
金碧实验学校,,,,113.87546098677727,22.5911304334211,school,,,,False,0.0,False,,,,,osm
东山书院,,,,113.88063985,22.571488549999998,school,,,,False,0.0,False,,,,,osm
宝安区宝龙学校,,,,113.90302013333333,22.585063160449213,school,,,,False,0.0,False,,,,,osm
振华学校,,,,113.89488958809247,22.579712234956794,school,,,,False,0.0,False,,,,,osm
永联学校,,,,113.89447773085624,22.57976443013339,school,,,,False,0.0,False,,,,,osm
崛起诚信实验学校,,,,113.91058391688411,22.568215647672318,school,,,,False,0.0,False,,,,,osm
弘雅小学,,,,113.88691014503452,22.57828039056791,school,,,,False,0.0,False,,,,,osm
宝安中学外国语学校(集团)新安湖小学,,,,113.90208344112985,22.567221582728966,school,,,,False,0.0,False,,,,,osm
凤岗小学,,,,113.87772536585204,22.601419176469726,school,,,,False,0.0,False,,,,,osm
南方科技大学附属中学宝安学校,,,,113.8962468425206,22.601820542952897,school,,,,False,0.0,False,,,,,osm
天骄小学,,,,113.88826951276536,22.58699356410009,school,,,,False,0.0,False,,,,,osm
,,,,113.93043642963681,22.640167647413744,school,,,,False,0.0,False,,,,,osm
宝安区保安服务有限公司培训基地,,,,113.91824277248688,22.598609293659617,school,,,,False,0.0,False,,,,,osm
深圳国际预科学院(西丽校区),,,,113.9584532279556,22.593154141583874,school,,,,False,0.0,False,,,,,osm
育才中学(桃花源新校区),,,,113.99131864420627,22.560581634583762,school,,,,False,0.0,False,,,,,osm
西乡实验学校,,,,113.86445693068256,22.610785126173216,school,,,,False,0.0,False,,,,,osm
五洲小学,,,,114.03958898337474,22.533565826578286,school,,,,False,0.0,False,,,,,osm
荔园外国语小学,,,,114.03347440941737,22.54893434713624,school,,,,False,0.0,False,,,,,osm
深圳市福田区红岭实验学校(上沙)新华校区,,,,114.03697600972164,22.527995200473473,school,,,,False,0.0,False,,,,,osm
深圳市福田区绿洲小学,,,,114.03476761612121,22.526003625118467,school,,,,False,0.0,False,,,,,osm
华强职业技术学校（北环校区）,,,,114.03821122426919,22.56199232617373,school,,,,False,0.0,False,,,,,osm
荔园外国语小学(香蜜湖),,,,114.0114077732027,22.55297344756548,school,,,,False,0.0,False,,,,,osm
红岭实验小学（安托山校区）,,,,113.99952027196008,22.5523588508725,school,,,,False,0.0,False,,,,,osm
前海湾幼儿园,,,,113.88217243608999,22.51400756092751,school,,,,False,0.0,False,,,,,osm
深圳前海哈罗港人子弟学校,,,,113.8814799210742,22.520230019464634,school,,,,False,0.0,False,,,,,osm
南山区机关幼儿园前海天境分部,,,,113.88422177931174,22.516405268083123,school,,,,False,0.0,False,,,,,osm
中南幼儿园,,,,113.89647664655008,22.553722416141298,school,,,,False,0.0,False,,,,,osm
蓓蕾幼儿园,,,,113.92281466448364,22.492286319816753,school,,,,False,0.0,False,,,,,osm
南山区第二外国语学校（集团）前海学校小学部,,,,113.9065400395735,22.532040908890615,school,,,,False,0.0,False,,,,,osm
华府小学,,,,113.91256356302301,22.531800969072194,school,,,,False,0.0,False,,,,,osm
冠华育才学校银丰分校,,,,113.87930105000001,22.57084515,school,,,,False,0.0,False,,,,,osm
宝安区前湾学校,,,,113.85842537426976,22.548900141578354,school,,,,False,0.0,False,,,,,osm
宝安中学(集团)海滨中学,,,,113.89382411174569,22.56092382370287,school,,,,False,0.0,False,,,,,osm
宝安区实验学校(集团)海乐实验学校,,,,113.89896995116408,22.55980183998284,school,,,,False,0.0,False,,,,,osm
西湾学校(集团)蘅芳校区,,,,113.86210474244893,22.577071580238638,school,,,,False,0.0,False,,,,,osm
陆兴小学,,,,113.88900607219831,22.59166658888235,school,,,,False,0.0,False,,,,,osm
南山外国语学校(集团)高新小学,,,,113.94567508298063,22.537317455788322,school,,,,False,0.0,False,,,,,osm
深圳市明湾学校,,,,113.85865204606911,22.54686956050705,school,,,,False,0.0,False,,,,,osm
第二外国语学校(集团)大磡小学,,,,113.96699405710893,22.624489484947667,school,,,,False,0.0,False,,,,,osm
宝安区区委党校,,,,113.90972056672096,22.568502305369083,school,,,,False,0.0,False,,,,,osm
宝安城市学院,,,,113.91065092106491,22.569535305329072,school,,,,False,0.0,False,,,,,osm
深圳市龙华区华南实验学校,,,,114.04639506480977,22.621974782732227,school,,,,False,0.0,False,,,,,osm
,,,,113.8944201435861,22.473321123690084,school,,,,False,0.0,False,,,,,osm
向南小学,,,,113.91913073345069,22.523372426473383,school,,,,False,0.0,False,,,,,osm
南山小学,,,,113.92241385202628,22.521709138199117,school,,,,False,0.0,False,,,,,osm
南方科技大学教育集团（南山）附属实验学校,,,,113.98433874323551,22.59759727063049,school,,,,False,0.0,False,,,,,osm
